Time,Year,Day,HourMin,BattV,ProgSig,AirTC_avg,RH,WS_ms,Wind_dir,Rain_mm_Tot,WP_8T,Temp_8T,WP_7C,Temp_7C,WP_10T,Temp_10T,WP_5T,Temp_5T,WP_6C,Temp_6C,WP_9C,Temp_9C,Slrkw_avg,SLRMH_Tot,LW,WP_2T,Temp_2T,WP_1T,Temp_1T,WP_3C,Temp_3C,WP_4C,Temp_4C,WP_11T,Temp_11T,WP_12C,Temp_12C,WV_8T,WV_7C,DateR,hours,minutes,datetime,VPD,Sol_W_m2,PAR,DLI,SM_T,SM_C,Temp_T,Temp_C
121267,2025,65,2130,12.05,1948,16.2,84.2,3.368,192.6,0,-0.9498569661733486,30.2,-0.9254128049118826,28.91,-0.9800538844530406,28.68,-1.0120661047715787,31.86,-1.149638522212647,29.49,-1.4016949189080463,28.55,0,0,-101,-1.1354212133325332,30.69,-1.5589315974283864,34.55,-0.4875949047447032,30.93,-1.3087769789350363,30.54,-1.0565685515656198,30.12,-7.175101608040617,29.4,-611.8,-758,2025-03-06,21,30,2025-03-06T19:30:00Z,0.29144172877676566,0,0,0,-1.026793344059224,-1.054623625942463,31.016666666666666,29.636666666666667
121268,2025,65,2200,12.04,1948,16.01,85.7,2.891,171,0,-0.9629305580562642,29.79,-0.9368158028516341,28.4,-0.9810630054865443,28.22,-1.0219850601686238,31.38,-1.1572822479125215,29.19,-1.4007408915591635,28.21,0,0,-101,-1.1418201007153348,30.32,-1.6220567557069947,33.93,-0.4935827862663469,30.52,-1.325333677246311,30.07,-1.0594410944384616,29.7,-7.175101608040617,29.4,-603.4,-754,2025-03-06,22,0,2025-03-06T20:00:00Z,0.2605873901035729,0,0,0,-1.0334479637730456,-1.0627510811671956,30.55666666666667,29.298333333333336
121269,2025,65,2230,12.03,1948,15.67,86.9,2.628,197.4,0,-0.9705613820704995,29.33,-0.9517950085728697,27.91,-0.9809120208951458,27.77,-1.0247509026142883,30.87,-1.161302343418833,28.91,-1.3993398382375954,27.83,0,0,-101,-1.149433490019247,29.94,-1.6531170408418887,33.41,-0.5053234596756372,30.16,-1.3547352240410606,29.59,-1.0688872204915432,29.25,-7.175101608040617,29.4,-594.5,-749,2025-03-06,22,30,2025-03-06T20:30:00Z,0.23357458338839865,0,0,0,-1.0389090032181447,-1.074499174789199,30.095,28.96666666666667
121270,2025,65,2300,12.01,1948,15.63,86.9,2.169,135.5,0,-0.9727909328266237,28.97,-0.9530736702279694,27.47,-0.9879064779825862,27.4,-1.0423195115127175,30.44,-1.162846361365051,28.65,-1.4072942504754282,27.53,0,0,-101,-1.1690984484869318,29.54,-1.6499651939096702,32.86,-0.5229510327643796,29.81,-1.3686798540517207,29.14,-1.0919972777190818,28.89,-7.175101608040617,29.4,-585.5,-744,2025-03-06,23,0,2025-03-06T21:00:00Z,0.23297570342128737,0,0,0,-1.0528225297055882,-1.0829690337769098,29.683333333333326,28.66666666666667
121271,2025,65,2330,12.01,1948,15.61,87.8,1.995,218.1,0,-0.9730346700769412,28.65,-0.9552421994979626,27.07,-1.0001805140500823,27.06,-1.0534156585507817,30.06,-1.1675537331523007,28.4,-1.420536610354272,27.25,0,0,-101,-1.1867995611838174,29.19,-1.6641500742285833,32.4,-0.5305453136257777,29.39,-1.3799140839955442,28.76,-1.1040338530319767,28.55,-7.175101608040617,29.4,-577.7,-741,2025-03-06,23,30,2025-03-06T21:30:00Z,0.2166913427358852,0,0,0,-1.0634928513787199,-1.0907583881251715,29.31833333333333,28.378333333333334
121272,2025,65,2400,11.99,1948,15.69,87.4,1.835,187.1,0,-0.9753527891615069,28.34,-0.96618422369677,26.72,-1.013352786393427,26.76,-1.0625479598180465,29.7,-1.174944306858283,28.15,-1.447451270068528,26.99,0,0,-101,-1.1925526668962496,28.91,-1.7029388177555227,31.92,-0.5336888616358824,29.07,-1.3913484644138774,28.42,-1.1048473566156547,28.24,-7.175101608040617,29.4,-571.7,-740,2025-03-06,24,0,2025-03-06T22:00:00Z,0.224948021454503,0,0,0,-1.069730711776977,-1.102723425334668,28.978333333333335,28.125000000000004
121273,2025,66,30,11.99,1948,16.03,85.7,1.592,192.9,0,-0.9825526271365542,28.01,-0.9790970675505062,26.39,-1.0160600482124054,26.49,-1.0567714915937811,29.31,-1.189803910466702,27.9,-1.470025035606527,26.75,0,1e-5,-101,-1.1914016273207155,28.64,-1.7525074426752638,31.55,-0.5378984724434065,28.78,-1.408445638745169,28.05,-1.1034009730472465,27.88,-7.175101608040617,29.4,-570,-745,2025-03-07,0,30,2025-03-06T22:30:00Z,0.2609211402584435,0,0,0,-1.0700373534621406,-1.1170540249624623,28.646666666666665,27.878333333333334
121274,2025,66,100,11.98,1948,16.11,85.3,1.439,212.3,0,-0.9936445898441407,27.72,-0.9860071406399827,26.11,-1.0139323161645684,26.22,-1.0574465635774934,29.02,-1.2021867391266146,27.67,-1.4768050457569926,26.52,0,0,-101,-1.1893401471721063,28.4,-1.769012882938188,31.22,-0.5411034255032695,28.51,-1.4233195388160527,27.73,-1.109081899058941,27.61,-7.175101608040617,29.4,-567.8,-752,2025-03-07,1,0,2025-03-06T23:00:00Z,0.26959583982457236,0,0,0,-1.07268910316345,-1.1258843779685823,28.365,27.656666666666666
121275,2025,66,130,11.97,1948,16.09,84.1,1.181,214.3,0,-0.9997784696300306,27.49,-0.98970922703,25.85,-1.0109928240040857,25.98,-1.0567296482890056,28.78,-1.2116966762194785,27.47,-1.4790781832889246,26.33,0,0,-101,-1.1867221510699824,28.22,-1.7674800232065766,30.87,-0.5454201900404395,28.27,-1.4411503657577422,27.48,-1.122756291059592,27.38,-7.175101608040617,29.4,-562.3,-755,2025-03-07,1,30,2025-03-06T23:30:00Z,0.2912308985848986,0,0,0,-1.0753958768105394,-1.1334109284673168,28.12,27.46666666666667
121276,2025,66,200,11.96,1948,16.09,83,1.159,166.3,0,-1.0045071117638746,27.28,-0.9893294990391617,25.63,-1.0107933709179888,25.79,-1.0618498740167077,28.54,-1.2161275335010033,27.29,-1.4708360983307598,26.07,0,0,-101,-1.180663240538482,27.96,-1.7705565521901994,30.57,-0.5556270971131819,27.97,-1.46234504570918,27.25,-1.134570050774557,27.16,-7.175101608040617,29.4,-555.5,-756,2025-03-07,2,0,2025-03-07T00:00:00Z,0.3113789481725331,0,0,0,-1.078476729602322,-1.1388530547386573,27.88333333333333,27.268333333333334
121277,2025,66,230,11.95,1948,16.17,81.6,0.773,176.2,0,-1.005067812047867,27.09,-0.9882049602233186,25.44,-1.0129608541053625,25.64,-1.067866592549226,28.33,-1.2189066263265134,27.14,-1.4724167291686563,25.89,0,1e-5,-101,-1.1798431117648813,27.78,-1.7794520900912758,30.34,-0.5661476546246376,27.74,-1.4699329803360206,27.04,-1.1487772475226838,26.96,-7.175101608040617,29.4,-548.6,-755,2025-03-07,2,30,2025-03-07T00:30:00Z,0.338750334573491,0,0,0,-1.0829031235980042,-1.143121790135829,27.69,27.108333333333334
121278,2025,66,300,11.94,1948,16.21,80.4,0.866,122.5,0,-1.0034540552603566,26.92,-0.9887485744911944,25.25,-1.0146359810732106,25.48,-1.074874300016512,28.1,-1.2164629773276208,26.96,-1.474656392056768,25.74,0,0,-101,-1.1796799228762567,27.64,-1.796514395001921,30.2,-0.5815790469928145,27.55,-1.471775480522971,26.85,-1.1551144160309414,26.78,-7.175101608040617,29.4,-541.9,-754,2025-03-07,3,0,2025-03-07T01:00:00Z,0.36176642221606437,0,0,0,-1.0855517350514554,-1.1466444942782736,27.52,26.958333333333332
121279,2025,66,330,11.94,1948,16.31,78.6,0.952,138.7,0,-1.000848263455459,26.75,-0.9902709733966116,25.11,-1.0200665446446648,25.35,-1.07676631478078,27.87,-1.2171460692780816,26.83,-1.4788693154592532,25.58,0,1e-5,-101,-1.1799878198605631,27.49,-1.8345391495224999,29.91,-0.5940728301492234,27.36,-1.4782723509777886,26.68,-1.157060478397211,26.61,-7.175101608040617,29.4,-535.3,-753,2025-03-07,3,30,2025-03-07T01:30:00Z,0.3975210497337678,0,0,0,-1.0869458842277357,-1.1517263078521918,27.330000000000002,26.826666666666668
121280,2025,66,400,11.93,1948,16.45,80.7,1.327,98.3,0,-0.9989461365592035,26.6,-0.99131810209862,24.96,-1.0231556266197201,25.23,-1.081398368619434,27.69,-1.218714147124546,26.68,-1.484664961864874,25.45,0,0,-101,-1.189672104056659,27.36,-2.1197239366913245,29.77,-0.6052667510427798,27.19,-1.4869771531479299,26.52,-1.1565594048225236,26.45,-7.175101608040617,29.4,-530.1,-753,2025-03-07,4,0,2025-03-07T02:00:00Z,0.36172946702243625,0,0,0,-1.089946328135508,-1.1573882230557497,27.183333333333334,26.700000000000003
121281,2025,66,430,11.92,1948,16.24,86.8,1.494,64.76,0,-0.9988467587103615,26.45,-0.994813064129998,24.83,-1.0318335793359636,25.12,-1.088193721314984,27.52,-1.222033715970073,26.55,-1.492973298722267,25.32,0,0,-101,-1.1958523601720084,27.24,-2.4486123122271843,29.53,-0.612204928885297,27.04,-1.4899550016711234,26.36,-1.1573369929029362,26.3,-7.175101608040617,29.4,-524.5,-753,2025-03-07,4,30,2025-03-07T02:30:00Z,0.2441060781411839,0,0,0,-1.0944126824872509,-1.1623960018757518,27.02666666666667,26.58333333333333
121282,2025,66,500,11.91,1948,15.59,89.5,1.167,107.9,0,-0.9985263087346221,26.32,-1.003026556163233,24.67,-1.0373227235341036,25.02,-1.0862399876761721,27.35,-1.2266479864041973,26.43,-1.50052252829219,25.18,0,0,-101,-1.2081061719755295,27.11,-2.7542685875632427,29.32,-0.616320008693449,26.87,-1.4938160926192876,26.17,-1.1571933308898739,26.09,-7.175101608040617,29.4,-516.7,-750,2025-03-07,5,0,2025-03-07T03:00:00Z,0.18625731419278746,0,0,0,-1.0974777045620603,-1.1680666344344712,26.868333333333336,26.453333333333333
121283,2025,66,530,11.9,1948,15,91.3,0.079,100.3,0,-0.9964034584056757,26.12,-1.010576483121569,24.54,-1.043604100969327,24.92,-1.088965730288093,27.18,-1.2307022539427421,26.3,-1.5152813592749408,25.09,0,0,-101,-1.2272588986539203,26.97,-3.4332222351818698,29.13,-0.6186529124123686,26.74,-1.5085906148413297,26,-1.1586808603746444,25.94,-7.175101608040617,29.4,-504.7,-738,2025-03-07,5,30,2025-03-07T03:30:00Z,0.14857719065480524,0,0,0,-1.1029826097383322,-1.17676072471859,26.709999999999997,26.345000000000002
121284,2025,66,600,11.9,1948,14.95,91.5,0.009,114.5,0,-0.9957311759756151,25.96,-1.018006807967088,24.39,-1.0489363327745587,24.82,-1.0896892707665038,27.01,-1.2337132284155496,26.15,-1.5291886790055094,24.96,0,0,-101,-1.2316193197057397,26.86,-3.519606691808383,28.93,-0.6217170278822413,26.58,-1.519717446969563,25.85,-1.1636713718575424,25.79,-7.175101608040617,29.4,-497,-728,2025-03-07,6,0,2025-03-07T04:00:00Z,0.1446940809200259,0,0,0,-1.1059294942159918,-1.18446863804799,26.561666666666667,26.221666666666668
121285,2025,66,630,11.89,1948,14.76,91.8,0.003,78.4,0,-0.9992376449158066,25.84,-1.0193531162982414,24.24,-1.052903775455694,24.71,-1.0935329270043448,26.85,-1.2430041855467553,26.02,-1.54695534621321,24.84,0.001,0.00184,-101,-1.2391706414409014,26.74,-3.592951728584214,28.71,-0.6270164824320653,26.44,-1.5228522078856646,25.69,-1.171664837846499,25.65,-7.175101608040617,29.4,-490.9,-721,2025-03-07,6,30,2025-03-07T04:30:00Z,0.13788489930797976,1,2.3,0.19872,-1.1113019653326492,-1.1918362676751872,26.416666666666668,26.105
121286,2025,66,700,11.86,1948,14.91,91.4,0.145,64.15,0,-1.0041866617881354,25.69,-1.023965294567127,24.09,-1.055078232527197,24.58,-1.0921911516978753,26.68,-1.2489501191553614,25.88,-1.5625252399201939,24.73,0.009,0.01701,-101,-1.241497129186422,26.61,-3.635669907123784,28.48,-0.6314914844001284,26.3,-1.5308812406836805,25.54,-1.1803916077516476,25.51,-7.175101608040617,29.4,-488.1,-718,2025-03-07,7,0,2025-03-07T05:00:00Z,0.14601889479650954,9,20.7,1.78848,-1.1146689565902554,-1.1995626757452982,26.25833333333333,25.99
121287,2025,66,730,11.92,1948,15.52,87.6,0.683,53.24,0,-1.007623391887034,25.55,-1.026365705484418,23.95,-1.0550447578833766,24.46,-1.0980767612087636,26.53,-1.2584290224638506,25.76,-1.569751578654932,24.6,0.041,0.07291,-101,-1.2432880226308158,26.49,-3.6893074447387417,28.32,-0.6363942644206798,26.08,-1.5428072799331265,25.37,-1.1933755852235022,25.37,-7.175101608040617,29.4,-488.2,-724,2025-03-07,7,30,2025-03-07T05:30:00Z,0.2189742825930956,41,94.3,8.14752,-1.1194817037666984,-1.2067495701914015,26.12,25.86
121288,2025,66,800,12.46,1948,16.59,77.1,1.791,93.2,0,-1.0082112903191307,25.43,-1.0258081434482837,23.84,-1.0541583772105478,24.4,-1.0987235889617524,26.39,-1.2584216998855144,25.65,-1.5678560769485994,24.49,0.126,0.22656,-101,-1.2335852576417778,26.48,-3.951353581755098,28.07,-0.635872478410129,25.94,-1.5067383512165984,25.24,-1.1930136406371934,25.25,-7.175101608040617,29.4,-489.4,-737,2025-03-07,8,0,2025-03-07T06:00:00Z,0.43305002276261373,126,289.79999999999995,25.038719999999994,-1.1175384309540806,-1.198939349981825,26.003333333333334,25.759999999999994
121289,2025,66,830,12.56,1948,17.18,80.1,2.166,91.6,0,-1.009944649219458,25.34,-1.0249168810565643,23.8,-1.0507174627811715,24.34,-1.0995618498340893,26.3,-1.2615337956781967,25.55,-1.5680499509273926,24.4,0.147,0.26419,-101,-1.221116998901282,26.51,-4.067503970622115,27.84,-0.6383328647309315,25.82,-1.4937829666696738,25.17,-1.196657146400525,25.16,-7.175101608040617,29.4,-489,-753,2025-03-07,8,30,2025-03-07T06:30:00Z,0.39070058073285985,147,338.09999999999997,29.21183999999999,-1.1155996214273052,-1.1973232918125518,25.915000000000003,25.689999999999998
121290,2025,66,900,12.83,1948,17.49,76.8,2.324,106,0,-1.0109970083345632,25.3,-1.0240869888451825,23.8,-1.0524567494830084,24.4,-1.102313047123082,26.3,-1.2656818619582797,25.49,-1.5680499509273926,24.4,0.165,0.29635,-101,-1.2192629918055184,26.53,-4.123243436913631,27.81,-0.644182558738554,25.73,-1.4884709591284173,25.11,-1.1990547677641643,25.1,-7.175101608040617,29.4,-484.8,-764,2025-03-07,9,0,2025-03-07T07:00:00Z,0.46452326942752564,165,379.49999999999994,32.788799999999995,-1.1168169129020673,-1.1980944639195652,25.906666666666666,25.655
121291,2025,66,930,12.91,1948,18.27,72.8,2.572,52.78,0,-1.0109970083345632,25.3,-1.0212726779048202,23.87,-1.0495033095542674,24.47,-1.1041471786490773,26.3,-1.2620986802926666,25.4,-1.5646466954723144,24.4,0.271,0.48844,-101,-1.206192538170461,26.65,-4.221002647249172,27.86,-0.6461199037496623,25.7,-1.4727169548804206,25.2,-1.1929282105566104,25.1,-7.175101608040617,29.4,-479.8,-774,2025-03-07,9,30,2025-03-07T07:30:00Z,0.5720803043256666,271,623.3,53.85312,-1.112753649052996,-1.1933709824599767,25.946666666666662,25.661666666666665
121292,2025,66,1000,13.45,1948,19,67.95,2.669,115.7,0,-1.0096315218220544,25.31,-1.0167811478313706,23.98,-1.0469184394017574,24.63,-1.1017342147403533,26.33,-1.263870046861498,25.4,-1.5620942538810052,24.4,0.392,0.70501,-101,-1.201424842285493,26.73,-4.203084646755867,27.98,-0.6461199037496623,25.7,-1.4594578576796668,25.29,-1.1894273207237223,25.1,-7.175101608040617,29.4,-476.9,-788,2025-03-07,10,0,2025-03-07T08:00:00Z,0.7056653388638565,392,901.5999999999999,77.89823999999999,-1.109827267794676,-1.1896646420006405,26.013333333333332,25.695000000000004
121293,2025,66,1030,13.1,1948,20.24,65.82,2.541,124.7,0,-1.0047602637577668,25.41,-1.0054416122371954,24.19,-1.031556018747619,24.86,-1.0951794610472627,26.46,-1.2620986802926666,25.4,-1.557189869867104,24.47,0.438,0.78824,-101,-1.1814830206178766,26.87,-4.0564817467558205,28.25,-0.6443276155284426,25.7,-1.4482107260502044,25.48,-1.185378980986687,25.2,-7.175101608040617,29.4,-476.5,-807,2025-03-07,10,30,2025-03-07T08:30:00Z,0.8129454118971644,438,1007.4,87.03936,-1.0996715490314422,-1.1834537007951227,26.174999999999997,25.773333333333337
121294,2025,66,1100,12.98,1948,21.79,56.59,2.705,101.1,0,-1.0004960823069313,25.55,-0.9978233412143929,24.5,-1.0172117851763525,25.17,-1.0846307639133455,26.7,-1.2617325513758806,25.5,-1.5452732453612326,24.62,0.714,1.286,-101,-1.1780790677743853,27.05,-3.7935837497930756,28.63,-0.6373439679614026,25.78,-1.4404317069982222,25.77,-1.1725665610644123,25.36,-7.175101608040617,29.4,-477.8,-827,2025-03-07,11,0,2025-03-07T09:00:00Z,1.1358799962331376,714,1642.1999999999998,141.88607999999996,-1.0905968520470855,-1.1765209625822262,26.409999999999997,25.92833333333333
121295,2025,66,1130,12.9,1948,23.31,53.59,2.82,52.55,0,-0.9958811144843941,25.73,-0.9867264967879156,24.91,-1.0072290187395245,25.54,-1.0822708015240041,27.06,-1.25386566138387,25.63,-1.5107525189214,24.9,0.831,1.4963,-101,-1.1689764055146699,27.3,-3.4344008215997146,29.14,-0.6323363355929674,25.91,-1.4295587242522942,26.23,-1.1564520070069333,25.63,-7.175101608040617,29.4,-490.4,-859,2025-03-07,11,30,2025-03-07T09:30:00Z,1.33208834824748,831,1911.3,165.13632,-1.082161869453905,-1.1626479473876894,26.73333333333333,26.16333333333333
121296,2025,66,1200,12.92,1948,24.53,48.2,3.167,45.93,0,-0.9932568418865538,25.99,-0.9823814182811806,25.45,-1.007625484052273,26.01,-1.0693900375372627,27.53,-1.2371084639038794,25.84,-1.4738299867874507,25.34,0.869,1.5647,-101,-1.166846581301594,27.61,NA,29.71,-0.6252568319885707,26.12,-1.4231159013994783,26.78,-1.1489760032203675,26.11,-7.175101608040617,29.4,-509.8,-891,2025-03-07,12,0,2025-03-07T10:00:00Z,1.6001738868159066,869,1998.6999999999998,172.68767999999997,-1.07721898959961,-1.148338520472112,27.159999999999997,26.488333333333333
121297,2025,66,1230,12.9,1948,25.69,46.68,2.574,103.6,0,-0.9956607397459095,26.39,-0.9711342866517182,26.2,-1.0036116650416778,26.65,-1.054297854893133,28.1,-1.2269586729421558,26.22,-1.465637067712397,26.01,0.89,1.6021,-101,-1.1751015679453978,28.06,-2.141261383047716,30.4,-0.6186267603468841,26.44,-1.3858676888766925,27.41,-1.1393220554202341,26.76,-7.175101608040617,29.4,-539.4,-923,2025-03-07,12,30,2025-03-07T10:30:00Z,1.765237045138041,890,2046.9999999999998,176.86079999999998,-1.0735987766092705,-1.1336448953059697,27.726666666666663,26.94666666666667
121298,2025,66,1300,12.9,1948,26.53,43.8,2.589,111.6,0,-0.9967284414060991,26.84,-0.948064677952129,27,-0.9782354441663362,27.37,-1.0483261179132486,28.66,-1.211313461286576,26.64,-1.440320124852154,26.77,0.897,1.615,-101,-1.1771191126239926,28.56,-1.7239075438611724,31.35,-0.6090806287953889,26.84,-1.3402619736134027,28.2,-1.1033619192961226,27.42,-7.175101608040617,29.4,-578.8,-956,2025-03-07,13,0,2025-03-07T11:00:00Z,1.9555330782013851,897,2063.1,178.25184,-1.06075420708116,-1.10980817329993,28.366666666666664,27.474999999999998
121299,2025,66,1330,12.91,1948,27.07,40.1,2.619,99.4,0,-0.9844415036529639,27.49,-0.9388068467705376,27.9,-0.9703716924221838,28.31,-1.0511888973483092,29.24,-1.2105958486096748,27.06,-1.3959958607976155,27.44,0.889,1.6002,-101,-1.1598353868922433,29.05,-1.6439285998073838,32.38,-0.5830061129021846,27.36,-1.3089631816412877,29.1,-1.0952600094089557,28.07,-7.175101608040617,29.4,-623.4,-986,2025-03-07,13,30,2025-03-07T11:30:00Z,2.1516919923279447,889,2044.6999999999998,176.66207999999997,-1.052219497944931,-1.08747357014426,29.09,28.043333333333333
121300,2025,66,1400,12.91,1948,28.3,36.91,2.118,102.3,0,-0.964753880061859,28.29,-0.9171382913925166,28.84,-0.938089234093637,29.37,-1.045036536769477,29.97,-1.2002856583129782,27.45,-1.3884110644186332,28.08,0.84,1.5128,-101,-1.133077988265102,29.73,NA,33.44,-0.5490937881137887,27.98,-1.27166684931801,30.14,-1.0811713686910265,28.63,-7.175101608040617,29.4,-672.2,-1014,2025-03-07,14,0,2025-03-07T12:00:00Z,2.4355429986316635,840,1931.9999999999998,166.92479999999998,-1.0324258015762202,-1.0653191303111853,29.905,28.648333333333337
121301,2025,66,1430,12.89,1948,29.11,35.41,2.427,24.98,0,-0.9592912366234103,29.02,-0.9111128555048368,29.76,-0.91631084004058,30.45,-1.0259322785857843,30.68,-1.1758910116288304,27.87,-1.39072220961907,28.57,0.827,1.4888,-101,-1.1325943494007378,30.47,-1.5355087614976506,34.43,-0.5350691676521662,28.65,-1.2392257351255225,31.12,-1.0569542073579679,29.09,-7.175101608040617,29.4,-721,-1046,2025-03-07,14,30,2025-03-07T12:30:00Z,2.6136371478259925,827,1902.1,164.34144,-1.0182165824016962,-1.050404195906085,30.69,29.228333333333335
121302,2025,66,1500,12.89,1948,29.58,34.28,2.928,62.52,0,-0.9376415107325383,29.68,-0.8868772133788355,30.57,-0.8951454504024852,31.46,-1.0211753922212168,31.49,-1.1605554404285894,28.35,-1.376498275549033,28.92,0.786,1.4147,-101,-1.1030313571883958,31.32,-1.510781809234743,35.34,-0.5272859642697065,29.3,-1.1998902390828496,32.04,-1.048583454237618,29.54,-7.175101608040617,29.4,-766,-6999,2025-03-07,15,0,2025-03-07T13:00:00Z,2.7326526658932337,786,1807.8,156.19392,-1.001115432956451,-1.0302214265418028,31.471666666666664,29.763333333333335
121303,2025,66,1530,12.89,1948,29.32,41.44,2.727,193.4,0,-0.9303335775534878,30.25,-0.8856609679866928,31.28,-0.8661110786071406,32.3,-1.010462111421849,32.27,-1.1552762101427403,28.81,-1.3515969761828939,29.21,0.681,1.225,-101,-1.087628836700514,32.09,-1.4484059948058237,36.12,-0.506054183254701,30.01,-1.1720860604479064,32.89,-1.0478267878095935,30.02,-7.175101608040617,29.4,-811,-6999,2025-03-07,15,30,2025-03-07T13:30:00Z,2.3986206162834423,681,1566.3,135.32832,-0.9884724784185168,-1.0141348796029868,32.175000000000004,30.26666666666667
121304,2025,66,1600,12.89,1948,28.21,42.85,2.89,130.4,0,-0.9280862433928341,30.77,-0.8784869333829239,31.73,-0.8531497662587062,32.93,-0.9961374047261445,32.95,-1.1445148095428805,29.28,-1.3342797758073242,29.48,0.598,1.077,-101,-1.0607221969530065,32.78,-1.4404156670647248,36.85,-0.4874058078765383,30.62,-1.1456874681592155,33.63,-1.0288588690606282,30.45,-7.175101608040617,29.4,-842,-6999,2025-03-07,16,0,2025-03-07T14:00:00Z,2.19468540797223,598,1375.3999999999999,118.83455999999997,-0.9733908960782639,-0.9980749589537765,32.788333333333334,30.69
121305,2025,66,1630,12.64,1948,27.28,48.66,2.885,176.3,0,-0.9116209029636533,31.31,-0.8731637676270606,31.94,-0.8397647904494192,33.31,-0.9981748249745075,33.52,-1.126578676950839,29.75,-1.3333201693511383,29.78,0.412,0.74177,-101,-1.0471402089170678,33.33,-1.4352689405773318,37.25,-0.4851834402210672,31.24,-1.1272743218927326,34.21,-1.012344362748336,30.82,-7.175101608040617,29.4,-854,-6999,2025-03-07,16,30,2025-03-07T14:30:00Z,1.8671116194101796,412,947.5999999999999,81.87263999999999,-0.9618090180105966,-0.9891040752085676,33.25666666666667,31.05333333333333
